,time,cycles,instructions,branch-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,cpi,,,,,,,,
233,234.245473,3084240352,7303808918,17312342,16580,5347,4677,200619092,215916,123190,79568,0.422278346,,,,,,,,
234,235.2466102,3084963206,7306584270,17310995,15308,5578,4567,200384871,195786,119715,50961,0.422216879,,,,,,,,
235,236.2477408,3085212353,7316925592,17310936,16499,5331,5108,200354177,208683,96560,42306,0.421654193,,,,,,,,
236,237.2488734,3085584118,7315662101,17318736,16770,5390,4424,200186816,189212,127031,68154,0.421777834,,,,,,,,
237,238.2499924,3030677195,7183210929,16952494,31353,5184,4257,196821237,207602,132414,57989,0.421911207,,,,,,,,
238,239.2511202,3079419243,7259597180,17260854,21668,5920,5095,199977657,259096,147538,112936,0.424185966,,,,,,,,
239,240.2522444,3084378323,7312216980,17272009,17976,5922,5860,200388257,245199,110444,50290,0.421811652,,,,,,,,
240,241.2533596,3085337724,7307965023,17319879,16580,5367,5433,200549118,221991,125958,67210,0.422188354,,,,,,,,
241,242.2544803,3086474172,7317682075,17293084,16522,5551,5150,200091248,197269,106307,48132,0.421783037,,,,,,,,
242,243.2555965,3085469306,7308529527,17330556,17961,5475,5183,200218387,219030,133364,68067,0.422173748,,,,,,,,
243,244.2567251,3085251698,7308901852,17277015,18864,6445,5718,200646808,257470,115272,45849,0.422122469,,,,,,,,
244,245.2578272,3085314598,7307593546,17300002,16479,5400,5714,200564066,244193,119039,66224,0.422206651,,,,,,,,
245,246.2589527,3085255101,7307900622,17192819,18569,5815,5912,200632690,221613,121172,49863,0.422180769,,,,,,,,
246,247.2600686,3085349645,7312054189,17279238,18274,5684,6021,200133102,225524,99484,52703,0.421953881,,,,,,,,
247,248.2611927,3085559316,7310018033,17316705,18809,5650,5043,200375052,231827,139189,65441,0.422100096,,,,,,,,
248,249.2623211,3085180297,7310019342,17321036,17209,6146,4220,200587267,220540,104197,44686,0.422048172,,,,,,,,
249,250.2634458,3086061923,7318119010,17480460,12285,4370,2544,200458690,194277,128049,59436,0.421701522,,,,,,,,
250,251.2645633,3084452198,7317579905,17165212,14684,4880,3197,200569488,179393,125676,51389,0.421512609,,,,,,,,
251,252.2656805,3085841124,7325508429,17297169,15743,4998,4412,199723346,200299,114048,28245,0.421246,,,,,,,,
252,253.266805,3085276096,7307588563,17241725,18600,5453,5411,200540273,254042,118545,67303,0.42220167,,,,,,,,
253,254.2679214,3083245115,7301081780,17282922,17967,6040,5887,200008203,290018,116524,68562,0.422299764,,,,,,,,
254,255.2690361,3084849431,7301117663,17318142,17563,5849,4938,200078978,254335,143853,95246,0.422517425,,,,,,,,
255,256.2701227,3085568522,7313093099,17250229,17004,5950,5823,200389396,255264,111845,28525,0.421923867,,,,,,,,
256,257.2712447,3085648096,7311613154,17341157,17090,5387,4971,200223687,233169,130283,72831,0.422020152,,,,,,,,
257,258.2723686,3086681928,7318764874,17297389,17242,5928,4613,200824876,216175,116702,38923,0.421749022,,,,,,,,
258,259.2734798,3084413097,7302871011,17258670,15940,5663,4790,200301629,261988,121691,64876,0.422356234,,,,,,,,
259,260.274597,3085402318,7305506387,17207256,17437,5695,5310,200621443,217991,147159,70359,0.422339281,,,,,,,,
260,261.2757307,3082103407,7283050445,17126576,18089,5988,5874,200233565,261861,157860,154260,0.423188529,,,,,,,,
261,262.276852,3080346583,7259926784,17199128,21131,6422,5892,199314330,314903,161439,164979,0.424294442,,,,,,,,
262,263.2779484,3060527928,7114555600,16743400,24722,7136,6354,195275466,399453,207283,374650,0.43017837,,,,,,,,
263,264.2790887,3057910551,7118091373,16858860,28808,8728,6790,195749322,407013,225393,420587,0.429596979,,,,,,,,
264,265.2801923,3081465089,7283513205,17194171,16292,5556,4837,199427595,282208,155186,147715,0.423074003,,,,,,,,
265,266.2812939,3083193148,7299658748,17263121,14569,5596,3702,200152647,197914,123845,82321,0.42237497,,,,,,,,
266,267.2824007,3060412596,7084481442,16752051,32134,7576,5352,195283148,375824,262237,398013,0.43198823,,,,,,,,
267,268.2835318,3081589751,7267930049,17225531,22607,6423,4781,200058767,304662,165698,164331,0.423998268,,,,,,,,
268,269.2846243,3081997765,7292631398,17239542,17734,5906,3804,199834428,249026,151234,109081,0.422618064,,,,,,,,
269,270.285748,3035054722,7073437805,16801605,35106,8212,6022,194418587,354501,218352,301596,0.429077742,,,,,,,,
270,271.2860382,3070671424,7199443801,17060570,24448,7219,5997,197136650,309782,191573,278994,0.42651509,,,,,,,,
271,272.2866752,3073177392,7033450906,16662254,15551,5531,3601,196423564,265438,204002,346730,0.436937349,,,,,,,,
272,273.2877913,3070820324,7189357160,16975843,22426,6770,4921,197291227,325434,197639,303749,0.427134201,,,,,,,,
273,274.2888919,3077918468,7242835139,17170627,26558,7441,5006,199396878,329201,165809,143660,0.424960448,,,,,,,,
274,275.2900214,3080998910,7277659570,17258856,20941,5842,3126,199928596,240450,163617,116644,0.423350238,,,,,,,,
275,276.291149,3083609951,7302764022,17243589,18823,5911,3870,200650569,225080,129065,51091,0.422252443,,,,,,,,
276,277.2922742,3079095960,7267850351,17255875,18401,5343,4020,199973018,241819,145763,132854,0.423659791,,,,,,,,
277,278.2933938,3074323661,7179217851,16949763,36656,7159,4912,199018692,300949,154634,156511,0.428225431,,,,,,,,
278,279.2944947,3083944365,7293334662,17240642,16944,5813,4848,200213780,234738,121766,89091,0.422844214,,,,,,,,
279,280.2956209,3084975589,7310048917,17256203,17934,6194,5048,199787854,221134,121559,73899,0.42201846,,,,,,,,
280,281.2967437,3081204980,7342665204,15171884,70145,7774,5161,212044979,242775,189141,91292,0.419630324,,,,,,,,
281,282.2978644,3086249312,7491362930,11951848,85470,6841,5452,226841995,209468,103602,26992,0.411974342,,,,,,,,
282,283.2989979,3086320491,7486950752,11952183,72463,5727,5337,228491615,214192,156116,34191,0.412226632,,,,,,,,
283,284.2998257,3085169682,7385788774,12122723,68849,6251,5542,223377606,207648,120867,23277,0.417717021,,,,,,,,
284,285.3009152,3085387167,7553011868,11868013,50770,4877,3799,229330306,181173,109395,38784,0.408497593,,,,,,,,
285,286.3020407,3084201201,7569117412,11921765,54881,5328,4716,232285209,257102,111355,48800,0.407471708,,,,,,,,
286,287.3031606,3084649647,9019901406,4968385,39385,28817,38313,201010937,4225662,103456,2550160,0.341982635,,,,,,,,
287,288.3042822,3090779423,9346537679,2530554,37611,31929,39328,213118449,5389521,15242,2892474,0.330687098,,,,,,,,
288,289.305402,3090784173,9367870950,2522267,28625,22731,23485,213763433,5436204,15937,2865514,0.329934538,,,,,,,,
289,290.3065348,3090357043,9363320979,2506428,34773,23705,31871,213929436,5369737,13916,2683771,0.330049247,,,,,,,,
290,291.3076513,3088993162,9343004682,2511207,39960,31835,33199,213413398,5442012,19675,3332265,0.330620958,,,,,,,,
291,292.3087672,3089725416,9374938005,2521418,26673,20209,48722,214148227,5394354,13368,2748969,0.32957289,,,,,,,,
292,293.3098687,3089484761,9346527262,2516943,36911,26209,41582,213339433,5501334,17938,3044961,0.330548949,,,,,,,,
293,294.3109992,3091153301,9359783915,2493966,35931,24339,29589,214219287,5440236,12637,2605127,0.330259045,,,,,,,,
294,295.3118137,3089500007,9364572948,2501595,32451,22552,40577,214336432,5397261,15997,2747040,0.329913604,,,,,,,,
295,296.3129334,3090484314,9360208811,2507343,38104,27886,42297,214213025,5383310,12863,2682856,0.330172582,,,,,,,,
296,297.3140566,3090471918,9339282596,2496488,39719,30909,27999,213969299,5370432,10581,2925598,0.330911062,,,,,,,,
297,298.3151674,2970561233,6302625582,25926072,540287,96118,11449,83551003,1869359,1512384,1427288,0.471321229,,,,,,,,
298,299.3162672,2932615913,5930276174,28964214,653678,88762,4683,69631664,212286,1920390,554146,0.494515909,,,,,,,,
299,300.3174124,2950531781,6232769194,29759231,625845,92883,4991,51384987,263330,1943031,560358,0.473390188,,,,,,,,
300,301.3185461,2922380697,6139870479,29388633,655291,85301,6698,53292186,210790,2242948,476379,0.475967809,,,,,,,,
301,302.3196836,2966353161,6219169735,29922818,597307,86978,8801,54138828,197146,1629723,617915,0.47696932,,,,,,,,
302,303.320823,2911189752,5875704693,30775873,630254,88075,4011,54636517,203758,2016405,603289,0.49546223,,,,,,,,
303,304.3219626,2948978377,5701639995,32693584,647055,94234,8513,52726475,144481,1885940,505737,0.517215815,,,,,,,,
304,305.3230931,2950855687,5934152724,32176515,550865,64413,7726,51703297,270056,2179311,889793,0.497266556,,,,,,,,
305,306.3242641,2873672412,5725496648,28427513,736011,50298,4596,54513869,212080,2890376,572517,0.501907972,,,,,,,,
306,307.3254078,2929944131,5975708544,30979124,609181,93168,8589,52742653,238935,2567302,957928,0.490309075,,,,,,,,
307,308.326577,3050794635,7340205822,31984021,173591,141206,21293,40285485,241921,669289,638987,0.415627941,,,,,,,,
308,309.3277002,3081055272,7381685799,35687898,53891,161611,20983,20738380,212417,127095,1418149,0.41739182,,,,,,,,
309,310.3288246,3089463550,7249969709,36899453,40546,86323,18546,23188029,186096,132241,576083,0.426134684,,,,,,,,
310,311.3299498,3086188637,7290834511,36365511,51489,128069,18936,22318335,170714,119318,334885,0.423297036,,,,,,,,
311,312.3310775,3089825876,7257072156,36384621,56301,142052,19143,22582037,174161,96190,274524,0.425767556,,,,,,,,
312,313.3322026,3084464056,6849642599,33987481,48627,124190,14517,94114398,218526,123268,1046623,0.450310219,,,,,,,,
313,314.3333362,3085505781,7273405826,17496699,43605,10971,4931,263386646,160961,179801,165597,0.424217465,,,,,,,,
314,315.3344699,3085133678,7268892663,17606592,42861,10498,5090,263270465,186589,165489,182720,0.424429665,,,,,,,,
315,316.3355901,3084602290,7271502231,17579541,41226,10559,4723,263010276,189548,184200,183195,0.424204269,,,,,,,,
316,317.3358033,3082075586,7264936337,17948878,40299,9849,2667,262912332,157202,205165,171807,0.424239862,,,,,,,,
317,318.3369226,3084231474,7256358043,17580557,42496,9656,2537,263040228,159537,187063,172985,0.425038491,,,,,,,,
318,319.3380555,3086109354,7282495584,17607553,38948,9302,2491,263586769,167658,186883,160405,0.423770851,,,,,,,,
319,320.3391823,3084201778,7268337274,17628762,38741,9967,4284,262767668,199158,202139,195417,0.424333883,,,,,,,,
320,321.3403058,3083817258,7257617012,17622522,44043,10946,5337,263040774,197896,186109,208448,0.424907687,,,,,,,,
321,322.3414301,3066613475,7103192123,17307337,75320,14370,7405,257750244,361976,233488,410412,0.43172329,,,,,,,,
322,323.3425604,3056808483,6952321526,16865416,86336,14000,6590,252826733,344125,302189,394309,0.439681691,,,,,,,,
323,324.3436903,3067084349,7104705194,17197119,48614,11031,4244,257353921,236974,325010,451662,0.431697624,,,,,,,,
324,325.3448215,3082369030,7234696069,17523599,40657,10614,5367,262179990,212417,198155,243308,0.4260537,,,,,,,,
325,326.3459521,3083578117,7253839872,17565267,42954,10283,4898,263022739,183537,182972,181308,0.425095973,,,,,,,,
326,327.3470841,3083930372,7256349949,17667838,43091,11249,5883,262911079,193348,186326,189847,0.42499747,,,,,,,,
327,328.3482149,3084664008,7262479649,17538427,42675,10899,5919,263053676,206281,178214,181078,0.42473978,,,,,,,,
328,329.3493468,3082802082,7244177940,17542795,46403,11442,5947,262804504,199065,193073,219480,0.42555582,,,,,,,,
329,330.3504814,3079672377,7213354037,17502223,49016,12160,6469,261722982,236575,221272,259171,0.426940417,,,,,,,,
330,331.3516015,3077646140,7177547564,17347678,51955,12548,6387,259116095,252971,210534,246786,0.428787983,,,,,,,,
331,332.3527064,3055866605,6618400694,16243740,113877,13771,4520,242167773,260457,272249,364094,0.461722816,,,,,,,,
332,333.3538353,3074332559,7112797134,17234972,53017,11877,5449,256618101,230212,230687,357756,0.432225537,,,,,,,,
333,334.3549793,3080135118,7239015465,17503765,42380,10369,4449,262443146,220260,194109,243827,0.425490888,,,,,,,,
334,335.3558226,3078107464,7094299138,17256404,57509,10915,4660,256205745,223686,189813,332709,0.433884645,,,,,,,,
335,336.3569249,3037673821,6659623331,16119870,77340,12071,5907,237295284,267701,521715,475184,0.456132978,,,,,,,,
336,337.358063,3068504901,7121070686,17412452,63920,14004,7964,259016977,290671,258968,447837,0.430904991,,,,,,,,
337,338.3591549,3055994559,7016754540,17036062,72860,13949,6965,253962533,315430,394300,543929,0.435528212,,,,,,,,
338,339.3597925,2869882994,6074139903,14756014,111955,13708,6318,223002108,365493,693959,565878,0.472475616,,,,,,,,
339,340.3609362,3038236134,7101915807,17206340,53612,8184,4790,256332517,241408,225497,389178,0.427805147,,,,,,,,
340,341.3620757,3082187203,7260899283,17564023,34256,6525,3182,262342573,192526,172582,207050,0.424491111,,,,,,,,
341,342.363172,3081066234,7243092880,17610050,34594,7088,3438,262521406,200441,227778,219850,0.425379915,,,,,,,,
342,343.3643041,3077416906,7219053678,17496347,32684,7164,4189,262239561,208749,232727,325576,0.426290902,,,,,,,,
343,344.3654363,3084243926,7264664886,17572450,30745,6848,3232,262978188,178627,183185,222330,0.424554191,,,,,,,,
344,345.3665563,3081935934,7255414135,17654601,28886,6223,2731,263013719,195062,207234,195254,0.424777397,,,,,,,,
345,346.3676853,3082491314,7262887399,17588418,30966,6533,2767,263039893,163965,147958,207239,0.424416784,,,,,,,,
346,347.3688072,3083601294,7258379884,17664643,29287,6172,3338,263177060,182570,215500,222053,0.424833275,,,,,,,,
347,348.3699357,3083170779,7267271646,17509985,28042,6558,3042,262958478,177754,165889,205177,0.424254236,,,,,,,,
348,349.3710584,3081265103,7250356973,17784624,32882,6776,3152,262740411,194223,213851,205157,0.424981158,,,,,,,,
349,350.3718086,3076999426,7173756176,17321801,38176,7466,2883,260114013,219588,245769,250274,0.428924451,,,,,,,,
350,351.3729342,3082364099,7266324425,17514527,29353,6158,2667,263099348,200801,198080,196727,0.424198524,,,,,,,,
351,352.3760941,3090115527,7279008068,17703291,32153,6609,2529,263554139,162114,200966,188399,0.424524262,,,,,,,,
352,353.3772146,3081633221,7258403269,17632053,30740,6702,2857,262906674,196144,231529,218100,0.424560762,,,,,,,,
353,354.3783338,3083777849,7261464720,17661436,33053,7154,3685,262770134,188425,160085,211935,0.42467711,,,,,,,,
354,355.3794563,3082234163,7259101795,17609797,29412,6370,2043,263551898,202510,199988,205473,0.424602692,,,,,,,,
355,356.3805847,3085353011,7268340972,17628779,30928,6619,3158,263195097,184066,167674,203815,0.424492057,,,,,,,,
356,357.3810221,3080259829,7254467684,17582654,30166,6434,2629,263024625,194991,213034,231489,0.424601771,,,,,,,,
357,358.3821521,3082841507,7267653809,17579680,29748,6632,3720,262655676,185557,190941,190688,0.42418662,,,,,,,,
358,359.3832578,3081997404,7255767990,17599843,33308,6659,3373,263217974,186319,158511,213865,0.424765153,,,,,,,,
359,360.3843633,3083530300,7258799054,17630560,31533,6490,2748,262696086,210250,195918,221552,0.424798962,,,,,,,,
360,361.3854692,3084586133,7265074820,17752527,31104,6889,3421,263011726,175181,127550,196423,0.424577339,,,,,,,,
361,362.3864461,3081382448,7243726439,17520361,29428,6264,2247,263182268,186929,214259,226695,0.425386363,,,,,,,,
362,363.3875793,3086044713,7275678573,17656342,27890,6371,2899,262797287,159242,171677,178785,0.424159023,,,,,,,,
363,364.3877936,3079932392,7258976063,17573907,30065,6599,2309,263000171,171648,184464,203392,0.424292953,,,,,,,,
364,365.3879341,3080629240,7266700236,17574421,28161,6346,3082,262493065,170823,180557,185838,0.423937845,,,,,,,,
365,366.388999,3082881349,7261788931,17626108,30396,6568,2760,263087827,174762,182168,197087,0.424534695,,,,,,,,
366,367.390106,3083191497,7271151705,17559197,29021,6116,2520,263238619,178584,207903,191246,0.424030693,,,,,,,,
367,368.3912068,3084455301,7267798755,17673280,31072,6341,2811,263183448,154717,181277,188656,0.424400208,,,,,,,,
368,369.3917926,3080377619,7250666254,17776774,30413,6438,3697,262374634,205272,217271,221183,0.42484063,,,,,,,,
369,370.392898,3083703825,7262420889,17769810,30678,6803,3290,262883492,155541,150757,192108,0.424611004,,,,,,,,
370,371.3940034,3082887280,7257367059,17585428,30139,6332,2325,263153868,178456,215587,192989,0.424794179,,,,,,,,
371,372.395099,3084657917,7274612577,17515030,29110,6614,2539,262734351,166746,182869,223835,0.424030542,,,,,,,,
372,373.3957896,2984292196,7009791655,17255967,76458,10079,2785,253923817,173905,209587,223381,0.425731939,,,,,,,,
373,374.3969043,3080577877,7239954787,17488100,69315,9795,3242,262894972,201521,224188,241473,0.425496839,,,,,,,,
374,375.3980328,3081329957,7169653474,17456236,52457,10679,3781,259449242,219803,196454,221036,0.429773903,,,,,,,,
375,376.3991537,3078024107,7106674218,17358277,56781,11007,3566,257195700,220395,172527,246033,0.433117378,,,,,,,,
376,377.4002907,3083774230,7264789558,17769805,34105,8965,2296,263138743,164299,228701,226498,0.424482252,,,,,,,,
377,378.401412,3082963596,7253259165,17808101,38400,9395,2781,262893711,154228,197983,209897,0.425045283,,,,,,,,
378,379.4025326,3082371449,7259150589,17611719,36522,9397,2612,263213886,209099,213304,228072,0.42461875,,,,,,,,
379,380.403657,3083435697,7260030702,17633887,40137,9373,3031,262881866,169782,163648,195256,0.424713865,,,,,,,,
380,381.4047923,3082167852,7250038206,17534085,40227,9161,3251,263096028,194443,239928,234361,0.42512436,,,,,,,,
381,382.4059185,3085701832,7271440898,17618213,36885,9236,3432,262827512,159615,183052,204994,0.424359061,,,,,,,,
382,383.4070452,3082607620,7261719147,17581233,36934,8927,2161,263484510,164838,200334,201210,0.42450108,,,,,,,,
383,384.4081679,3085220214,7268421118,17626538,37409,9168,3059,262826642,163897,175566,210919,0.424469106,,,,,,,,
384,385.4093053,3083827552,7264569917,17732883,35081,9066,2639,263452530,164386,174428,169538,0.424502426,,,,,,,,
385,386.4104254,3082977551,7264774538,17577093,38645,8948,3058,262952469,188866,215204,232907,0.424373466,,,,,,,,
386,387.4115567,3083517816,7259569897,17694565,39779,9613,3127,262883707,178593,159627,190594,0.424752135,,,,,,,,
387,388.4118242,3081691137,7261714899,17523985,34087,9111,2554,263030151,171767,188530,202838,0.424375121,,,,,,,,
388,389.4129457,3082950548,7259524568,17635530,36620,9024,3605,263066238,181245,161278,178610,0.424676646,,,,,,,,
389,390.4140668,3080755988,7249011305,17497884,42329,10213,2815,263005595,206173,217370,236977,0.424989817,,,,,,,,
390,391.4151838,3083961970,7264318924,17518419,39015,10847,4043,259739579,190140,198830,225726,0.424535597,,,,,,,,
391,392.4163068,3078446218,7192536964,11831985,1132502,12759,3356,227051499,190504,750437,29444,0.428005617,,,,,,,,
392,393.4174418,3081338691,7271236303,11932331,1097933,13207,3194,227570609,184622,518495,38570,0.423770947,,,,,,,,
393,394.418585,3077847953,7211152629,11660762,1216989,12952,3217,222235076,196424,736142,44372,0.426817752,,,,,,,,
394,395.4197281,3078228859,7218135191,11681528,1147687,12681,3027,230005200,195570,751262,40717,0.426457634,,,,,,,,
395,396.4208874,3076143470,7190719043,11765983,1053780,12916,3851,226508147,206417,687345,36445,0.427793584,,,,,,,,
396,397.4220249,3075765276,7238057380,11538430,1109066,13633,4190,225734094,247227,746599,39783,0.424943478,,,,,,,,
397,398.423163,3077967726,7232786609,11712235,1130134,12795,3340,225906799,211110,695147,50272,0.425557657,,,,,,,,
398,399.4243126,2928825795,6543030502,10894480,1012692,12294,3295,210238575,230701,819347,45684,0.44762527,,,,,,,,
399,400.4270787,3083758232,7203629312,11790569,1069431,13083,3754,225816666,166869,697794,40260,0.42808397,,,,,,,,
400,401.4282093,3073470383,7799432074,23036753,391218,43716,14704,92355410,720721,284472,1334512,0.394063357,,,,,,,,
401,402.4293258,3078200624,7360736774,36231601,39067,35684,2897,20342885,203313,144909,1805926,0.418191917,,,,,,,,
402,403.4304538,3085808046,7269460472,37404651,28712,49294,12261,23202185,269861,194068,298939,0.424489281,,,,,,,,
403,404.4315777,3085237306,7244262944,37511195,32110,72167,12844,23154141,285207,176238,845658,0.425886985,,,,,,,,
404,405.432686,3081797381,7226481677,36388137,54870,136578,17798,21374156,213044,126935,277763,0.426458894,,,,,,,,
405,406.4338065,3083072748,6854437929,35050232,53967,103984,16136,67777447,207362,115301,467198,0.449792205,,,,,,,,
406,407.4349403,3082576661,7250109322,17508101,41659,10564,4871,262621317,184814,202210,214782,0.425176577,,,,,,,,
407,408.43607,3081888943,7232100133,17666474,43440,10789,4630,262823720,233318,202525,234742,0.426140248,,,,,,,,
408,409.4371934,3082752767,7244912055,17617862,40411,10764,4771,262381254,208688,189058,214028,0.425505892,,,,,,,,
409,410.4383283,3082597489,7250673691,17589824,44942,11714,4636,262645132,199562,222634,196380,0.425146355,,,,,,,,
410,411.4394521,3082595353,7239443098,17524923,44575,10577,4751,262583757,226791,201021,233118,0.425805592,,,,,,,,
411,412.4405423,3083411268,7243982607,17579320,42756,11276,4926,262334245,193510,177078,212831,0.42565139,,,,,,,,
412,413.4416633,3083219335,7258303858,17548932,39799,9889,2650,263297743,185257,206010,236499,0.424785101,,,,,,,,
413,414.4427926,3082270626,7246860994,17720616,39664,9266,3099,262496856,187899,198346,210813,0.425324927,,,,,,,,
414,415.4438831,3082209226,7241594809,17604165,40398,9600,2667,262639899,182124,225235,220976,0.425625751,,,,,,,,
415,416.445002,3083954564,7254402682,17591059,38693,10211,3465,262762996,184655,209835,222575,0.425114885,,,,,,,,
416,417.4460973,3082672868,7250667852,17683536,42932,10380,4543,262426872,179112,192819,198889,0.425157093,,,,,,,,
417,418.4472217,3084398828,7256148509,17494309,43644,11234,4847,262740407,201085,208574,205552,0.425073829,,,,,,,,
418,419.4483417,3083141830,7245458537,17602142,45990,10855,4800,262626516,218804,170468,249107,0.425527496,,,,,,,,
419,420.449459,3080996977,7237490987,17569832,46129,11258,4803,262555246,190217,194755,225251,0.425699594,,,,,,,,
420,421.4505862,3084605762,7261996656,17605692,40301,9947,3508,262714942,190026,202347,201358,0.424760009,,,,,,,,
421,422.4517064,3081738322,7248391824,17562115,42179,9744,3159,262886645,172392,170382,203252,0.425161663,,,,,,,,
422,423.4518246,3067705817,7147011267,17386553,50745,11537,4932,259019371,284103,267512,361962,0.429229184,,,,,,,,
423,424.4529463,3049358363,6789888310,16698121,109361,15984,6555,247674087,378448,207003,395951,0.449102875,,,,,,,,
424,425.4540771,3079899063,7204930688,17495713,48373,11657,5161,261204090,243042,231414,262264,0.427471019,,,,,,,,
425,426.4552032,3069582564,7135569326,17420875,56013,13492,5551,259303187,347598,244439,417098,0.43018047,,,,,,,,
426,427.4562907,3070773069,7144561739,17365362,54228,12887,5503,259135209,351299,248969,397009,0.429805659,,,,,,,,
427,428.4574121,3078642855,7222265957,17525528,46830,11460,4683,261737468,225468,222200,261576,0.426271045,,,,,,,,
428,429.4585352,3070041652,7164832036,17439593,53774,12745,5987,259720827,359322,238314,364237,0.428487596,,,,,,,,
429,430.459664,3078795634,7232351290,17772933,42680,10308,3165,262316246,226463,226602,235936,0.425697745,,,,,,,,
430,431.4607864,3086592020,7277005821,17874758,36850,9133,1700,263576648,147212,144768,168581,0.424156871,,,,,,,,
431,432.4619117,2975992420,6999838616,17366942,63514,8732,2141,253718624,145795,193740,161142,0.425151576,,,,,,,,
432,433.4630346,3042393950,7086764563,17191276,79944,13088,6083,256587707,385487,232285,394488,0.42930648,,,,,,,,
433,434.4641656,3083085029,7257095811,17503962,38475,9100,2917,263131946,191048,205680,251673,0.424837305,,,,,,,,
434,435.4652542,3067476580,7132639985,17450371,61026,13206,5716,258817238,385397,224509,422254,0.430061883,,,,,,,,
435,436.4663615,3074631501,7172592047,17289317,41888,11231,5110,260364919,276013,235432,348910,0.428663931,,,,,,,,
436,437.4675056,3046302305,6702551598,16314216,102941,14294,6431,241706981,410928,323724,459166,0.454498896,,,,,,,,
437,438.4686299,3061258337,6987636125,17022990,48350,11345,4949,253934538,251330,283377,409704,0.438096415,,,,,,,,
438,439.4697536,3079935075,7235400349,17537576,41062,10323,4653,262429620,228931,229509,340788,0.425675834,,,,,,,,
439,440.4708858,3084474380,7260553099,17571471,39862,10698,4861,263189998,195768,168815,198558,0.424826365,,,,,,,,
440,441.472006,3083258568,7265020080,17604957,41037,9205,4400,263477626,170642,210927,181933,0.424397804,,,,,,,,
441,442.4731367,3052140560,6824841666,16586111,66923,11545,5361,252156953,283112,306583,406991,0.447210457,,,,,,,,
442,443.4742627,3081648313,7231428205,17634228,42520,11239,5422,262411140,225024,183228,322578,0.426146568,,,,,,,,
443,444.4753862,3077577926,7185660099,17487241,42159,10358,5382,260407507,224949,250944,352495,0.428294392,,,,,,,,
444,445.4765121,3084420164,7271395789,17582816,38729,9952,3039,263558927,186811,179167,157755,0.424185432,,,,,,,,
445,446.4776088,3079977851,7222107405,17505309,43096,11132,5043,262067994,242320,202850,295553,0.426465252,,,,,,,,
446,447.4787457,3075525538,7190460237,17533278,50245,12224,5714,260426794,279895,198745,331174,0.427723044,,,,,,,,
447,448.4798764,3085317078,7269658126,17672601,40252,10838,4529,263955711,164358,174191,154246,0.424410203,,,,,,,,
448,449.4809988,3084578745,7264233674,17561523,37071,8861,2781,263267306,157377,140392,182420,0.424625485,,,,,,,,
449,450.4821237,3084861159,7272547664,17644882,35118,9085,1676,263640864,173531,179647,148050,0.424178885,,,,,,,,
450,451.483258,3086143182,7287807568,17817224,35726,8748,1769,263627546,135551,181632,140724,0.423466612,,,,,,,,
451,452.4843871,3085103251,7273736666,17617761,37688,9034,1627,264164081,138650,174398,153370,0.42414283,,,,,,,,
452,453.4854087,3086681509,7279409277,17702385,36780,8482,2057,263390297,131627,160239,139678,0.42402912,,,,,,,,
453,454.4865186,3079495848,7203334568,17565717,42516,10615,4837,262819230,169089,233425,158505,0.427509762,,,,,,,,
454,455.4869895,3083483071,7272820641,17523862,38403,10000,4820,263245049,175565,190293,168982,0.423973479,,,,,,,,
455,456.4881121,3083927791,7269573336,17689114,38978,10176,4246,263619159,160451,162106,140296,0.424224043,,,,,,,,
456,457.4892324,3085039920,7274145544,17579757,36432,9654,4332,263303274,164252,208484,186459,0.424110282,,,,,,,,
457,458.4903292,3048758096,6751983719,16783954,105738,14738,5568,244621452,290818,189964,293577,0.451535167,,,,,,,,
458,459.4914534,3037533618,7114055772,17237373,43584,10194,2530,257683432,186838,240144,251697,0.426976357,,,,,,,,
459,460.49258,3085362413,7279508342,17647429,34281,8756,2323,263304779,161316,167403,188348,0.423842143,,,,,,,,
460,461.4937332,3084692807,7276125264,17600913,37602,8670,2116,264039516,151303,180196,169307,0.423947183,,,,,,,,
461,462.4948534,3086387323,7275701050,17670018,33055,8388,2324,263280440,158721,170306,169026,0.424204802,,,,,,,,
462,463.4957759,3084715640,7278701734,17564967,36575,8809,1875,263620500,140292,203335,165879,0.423800253,,,,,,,,
463,464.4969218,3085705593,7279543125,17576330,34599,8679,3356,263555229,169528,172990,168020,0.423887261,,,,,,,,
464,465.4980537,3029955776,7146876747,17370636,38199,9299,2517,259139466,154318,188670,164125,0.42395523,,,,,,,,
465,466.4986714,3084055283,7272490335,17602256,34684,8740,2642,263257486,152278,179138,185528,0.424071417,,,,,,,,
466,467.4997934,3083226075,7264383254,17797502,38049,9414,3213,263459656,146433,171061,172786,0.424430536,,,,,,,,
467,468.5008959,3084872781,7268240101,17660612,35254,8583,2391,263267012,145589,188322,194316,0.424431876,,,,,,,,
468,469.5020409,3086410443,7270570585,17693649,34836,8771,2945,263720007,139548,141882,167283,0.424507321,,,,,,,,
469,470.5031679,3085755616,7276565314,17601245,36515,8567,2795,263749866,156023,187491,174430,0.424067604,,,,,,,,
470,471.5042902,3084830428,7272538695,17674861,37335,8989,2925,263677100,140420,163708,160654,0.424175182,,,,,,,,
471,472.5054234,3085351090,7276633889,17620206,33826,8762,2591,263771866,143294,180871,143690,0.424008015,,,,,,,,
