,time,cycles,instructions,branch-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,cpi
162,81.59317827,1486801368,2496378069,12923258,795771,94693,87376,37383152,17374319,583646,350594,0.595583412
163,82.09380663,1503594903,2617523648,13641590,514727,93809,90166,35030149,21342426,414076,415236,0.574434124
164,82.59443633,1500873308,2586432027,13369434,626275,103176,86051,39590773,16731286,493608,444201,0.580287165
165,83.09503022,1516445912,2690728680,13849726,584595,98927,83737,40457752,14648702,231034,384775,0.563581874
166,83.59565487,1497252332,2583588436,13887890,596866,92462,84528,40515035,17756402,466865,360906,0.57952432
167,84.09589678,1512260505,2682679267,14106581,508747,97126,109667,33322349,20621032,295986,438100,0.563712749
168,84.59651898,1507304317,2726038541,13492331,513765,108087,105080,37117718,19218265,330978,431936,0.552928469
169,85.09712681,1512734959,2605849374,14180533,659661,104694,97251,39076788,20168164,276701,307627,0.580515119
170,85.59774253,1507853590,2552196132,14535964,499518,94824,97380,37175326,21556734,362321,387217,0.590806314
171,86.09836319,1513721967,2575585685,13702935,530054,114651,97324,42451612,16569226,299937,383509,0.587719514
172,86.59899284,1506502573,2618556975,13878468,676020,93216,82739,37383097,18836408,342139,393674,0.575317852
173,87.09962026,1505989800,2589532316,13686583,618163,109312,80766,40340460,15995638,393678,462553,0.581568259
174,87.59990517,1487922809,2489658461,12282742,805550,108338,71290,45245466,14828572,703064,544093,0.597641336
175,88.10052319,1482985985,2450424210,12393509,411956,127439,108888,32841308,12703966,717900,611944,0.605195614
176,88.60117682,1466813952,2244839173,9670747,770776,95122,38969,50818064,6230050,1208586,479825,0.653416053
177,89.10182289,1441978672,2233067679,9851098,1206228,152323,23439,41421596,7367867,1656816,880487,0.645738902
178,89.60216323,1500374198,2676735998,13289364,764646,74198,90232,40668422,16923116,424393,312694,0.560523787
179,90.10277769,1512621043,2873209676,11572783,593656,103081,107779,50012741,18639240,251436,455102,0.526456894
180,90.60338915,1397557243,2555950051,13007769,226827,92498,164576,30529104,27709733,256715,350825,0.546785819
181,91.10387689,1507487160,2515887980,15136472,376965,95745,164332,32862749,27596221,343871,346431,0.599186916
182,91.60449588,1477533100,2973820663,10283852,574012,93765,69901,48118270,12970965,607104,488975,0.496846739
0,0.500558936,1497114252,2869022023,4670160,163771,274038,1527830,24246367,83548476,251220,1486204,0.521820411
1,1.001202898,1494138334,2643174554,7119461,204260,217271,1770414,17318775,88618469,393984,1493180,0.565281749
2,1.501825306,1496992524,2892513076,8674335,295173,350089,615130,25120976,53142791,429284,1907504,0.517540452
3,2.00245614,1495850471,3001796295,9659932,247486,397598,302633,29017388,33604836,398238,1989360,0.498318448
4,2.503093029,1483382462,2654087749,9476486,519305,339704,186159,30674960,38445679,618478,1702678,0.55890483
5,3.003712948,1493144531,2145487282,15678503,245877,239737,84053,27346186,35733477,504041,714733,0.695946578
6,3.504344234,1021125237,1504477095,10228283,194375,169183,63026,18977048,22772875,397477,479815,0.678724349
7,4.00499857,984927754,1479786972,9249431,203332,164254,74954,21597586,18238565,401694,447630,0.665587529
8,4.505631663,1494780622,2496975934,13824656,335339,266571,108193,41018842,21672759,467535,704768,0.598636375
9,5.006256876,1444215453,2465205946,9360726,730228,240734,74128,50829573,11916598,1273554,766064,0.585839676
10,5.506892722,1493738310,2304612008,15776353,335451,280458,126002,38951387,19078412,468848,649422,0.648151752
11,6.007530518,1494680215,2377454051,14331308,378476,295724,117044,40620776,21677398,443972,651336,0.628689423
12,6.508167008,1339500339,1601880935,6075936,2039411,216896,20185,55023316,4389594,3503617,710979,0.836204683
13,7.008766513,1365499503,1677345365,8035974,1519992,327043,96027,36604037,15662037,3158471,1852635,0.814083689
14,7.50938776,1501522673,2643941037,12997543,263450,116231,156528,29467840,36203046,318699,511220,0.567910801
15,8.01000685,1505234529,2200635188,17237385,233248,115087,196616,20572635,45609948,270473,405431,0.684000027
16,8.510615153,1512076051,2449048495,16065263,210615,106027,158092,24438148,38071689,251886,391174,0.617413683
17,9.011234597,1511320965,2446697800,13440782,449567,123715,65510,43718296,14208734,316622,374808,0.617698256
18,9.51187086,1506787150,2705171073,14052354,255438,111411,106977,32867061,25126102,297130,424522,0.557002537
19,10.01247015,1511822438,2833339263,12988965,230261,118477,104435,41080007,23046088,217617,552109,0.533583273
20,10.51311459,1501887243,2809331096,13262133,276566,95965,98857,39408166,21607793,261947,499546,0.534606706
21,11.01374301,1515493644,2762198670,12192247,421272,106183,72184,55496272,10812299,214703,450904,0.548654831
22,11.51438336,1515825159,2511995128,15783247,285783,99857,119287,28280787,28711883,222008,357321,0.603434753
23,12.01499749,1516617362,2652200928,15116524,288762,104930,116932,31668268,26133054,212526,351269,0.571833509
24,12.51557766,1498871577,2395012216,16161432,286118,110347,154257,26535401,36702003,330759,393706,0.625830452
25,13.01616735,1509882798,2436429665,16851068,237641,94380,118868,26575500,31765637,274494,347081,0.619711219
26,13.51679952,1517305683,2606408611,15031680,331168,101065,83531,37416833,22568391,271794,377956,0.58214421
27,14.01742148,1520225035,2642682711,14581986,443269,115726,70438,39478747,21055280,208643,363318,0.575258251
28,14.51804175,1508196434,2294855819,17397131,259440,100812,135521,25677291,35351018,247745,314317,0.657207491
29,15.01866113,1514154886,2475437465,16772155,239702,101252,123347,28693654,34127385,227833,358999,0.611671637
30,15.5192916,1518949859,2510479958,15884960,378306,88510,79927,36761119,19393870,207073,350581,0.605043611
31,16.01990066,1510836271,2555307909,15695581,266563,97842,138099,26716266,32886008,220657,440474,0.591254097
32,16.52050861,1514288373,2570798495,15550260,279545,100264,148425,26951039,34693821,203274,305161,0.589034254
33,17.02112651,1501560449,2327517953,16589271,298178,97905,146657,24291687,40429542,252298,319925,0.645133777
34,17.52173738,1506114525,2365047066,15906410,191105,96461,139415,25248166,38001434,239496,365488,0.636822221
35,18.02235526,1504879427,2329205381,16300407,198687,104769,158639,24393818,37814836,248451,411710,0.646091341
36,18.52297073,1520199712,2633330927,15088820,233329,96569,105181,30134521,32335064,188414,356574,0.577291557
37,19.02359088,1518931330,2441348480,16944860,200844,92922,117509,27236205,32448534,180290,328133,0.622168995
38,19.52387609,1515264847,2508624932,15833383,252118,101007,100465,35517794,29306739,258145,348883,0.604022079
39,20.024481,1518270843,2559330405,15857956,223555,93953,118459,31052692,31638891,235896,427712,0.593229714
40,20.52509119,1517319812,2475867303,16566920,228079,99030,136849,23303645,36722849,195041,399730,0.612843754
41,21.02570904,1515271673,2554343236,15596565,242671,101150,131397,26882383,36696679,176439,360507,0.593213806
42,21.52632122,1511003681,2251290144,17614441,215623,100739,147485,24287688,38184632,220279,287564,0.671172343
43,22.02693469,1516377736,2440161583,17100485,182074,93763,108096,26681182,33121712,233041,350040,0.621425133
44,22.52730336,1516059568,2393602664,17398057,181305,99018,110943,26697153,33307307,174809,330691,0.633379796
45,23.02791876,1515593133,2559798321,16347929,175155,98426,88069,31937900,29668276,214886,318518,0.592075212
46,23.52851088,1513361581,2489976883,16031469,226979,101043,118929,29635099,31883744,219415,365102,0.607781378
47,24.02912166,1519181749,2602973530,14513856,343086,96986,80930,36656519,22517849,197814,305734,0.583633192
48,24.52974939,1519035556,2452095423,16751004,239444,93633,107344,29095003,32275569,229670,360766,0.619484683
49,25.03034306,1513112936,2391067317,15938530,350058,108568,156537,27635244,31698257,246326,342449,0.632819045
50,25.53091506,1511031247,2414283572,16424733,236284,101928,134262,27506216,31799082,235585,387608,0.625871486
51,26.0315295,1515198432,2776693818,13770507,325648,109299,103441,34819880,28525366,286241,436333,0.545684375
52,26.53190717,1517681680,3789727914,7242008,441640,59743,36916,22217993,11608973,280202,392658,0.400472465
53,27.03252058,1510471648,2480547812,15915976,240110,104926,106979,32223736,29978702,284338,386409,0.608926641
54,27.53310385,1510618623,2480916398,16435495,210108,99519,108734,28569561,29930916,246060,319593,0.608895416
55,28.03373543,1510514809,2461740900,16532674,272859,97423,107019,29263423,27947391,216535,361484,0.613596179
56,28.53434256,1509529739,2318408668,17438332,221446,92212,114713,26956783,33318091,281647,291716,0.651105976
57,29.03495436,1503556894,2466017293,15755103,250767,113289,156543,23176776,35589391,294241,283443,0.609710604
58,29.53556169,1507860993,2594457270,15109752,245259,112100,134147,25633138,31028650,278146,328684,0.581185518
59,30.03589262,1500817577,2638254548,14516766,310686,121552,164284,23252796,32547318,293724,321404,0.568867617
60,30.53649475,1516375759,2581168506,16184966,215689,98195,101176,29231342,26670913,222420,349522,0.587476469
61,31.03711738,1518855941,2564406908,16193564,242249,97244,91072,31315123,26472143,198533,313929,0.592283516
62,31.53773362,1511110718,2490317325,16350203,242794,95618,117342,28164003,29776083,262622,346136,0.606794445
63,32.03835602,1507429549,2481817771,15569061,335275,122938,183061,24692928,34590230,270124,325115,0.607389296
64,32.53893419,1514266910,2498908878,15846077,289423,101699,136173,27856195,34937872,312133,349241,0.605971239
65,33.03955102,1469214296,3217877748,6297219,741700,196256,54184,42363619,15499370,1034277,944243,0.456578656
66,33.54017964,1518136020,3780587275,5792381,253760,22032,3301,31346184,860961,461103,462442,0.401560898
67,34.04080784,1426618522,2609922373,6709013,1037634,88966,7313,54027933,12208295,1568517,303865,0.546613392
68,34.54145047,1435057133,2905901558,6465963,997244,112197,37051,45589139,9792075,2056654,793339,0.493842308
69,35.04207109,1470498045,3346225145,5711535,796315,78269,7651,33876003,4809469,1183492,379070,0.439449822
70,35.54273677,1421661561,2710490153,6264074,1026549,145411,21447,49534523,7401910,1925319,530914,0.524503496
71,36.04337256,1452314209,3056784908,4816725,734864,133845,22242,35089224,11783173,1501545,889057,0.475111679
72,36.54399774,1521425854,4120320771,4301880,355768,47467,2797,26302591,316650,374884,238709,0.369249371
73,37.04464445,1392347029,1593142553,7938078,977231,83383,7274,62557405,4776924,2771104,541875,0.873962613
74,37.54528989,1366061180,2298376398,5581499,1081758,84041,8027,47053672,15938488,2866017,748564,0.59435921
75,38.04592591,1358282062,2114743765,5733855,1288113,115644,7604,51872241,6128357,3476863,564224,0.642291555
76,38.54658479,1454693305,2455312679,12899461,518840,85021,88770,30295210,27086109,911751,296931,0.592467639
77,39.04720438,1501042739,2583157681,14415776,481612,82739,98150,36816899,22489619,331013,613558,0.581088313
78,39.54780423,1501159448,2453643585,15134098,592841,96386,73267,35730259,22283050,345137,463280,0.611808275
79,40.04849383,1499840100,2510928316,13841198,614991,104809,71938,39680353,22790562,401367,447932,0.597324938
80,40.54911934,1512956956,2594025437,15583846,288153,101276,115247,30529726,28346458,220215,366847,0.583246769
81,41.04973546,1505622312,2547193248,15151772,267681,99451,140647,30898279,32497471,209301,377555,0.591090728
82,41.55035606,1512664845,2976948262,11947408,338935,109303,107375,41215870,29250219,211120,510249,0.508126011
83,42.05097219,1502328168,2522849826,14417722,386493,107625,105429,35227940,25817746,364831,652275,0.595488543
84,42.5516163,1435059451,2528767569,8076454,1248855,120380,11700,46676796,17349571,2165904,622343,0.567493616
85,43.05224919,1500818221,2484502444,15841292,344123,105145,111649,30738689,25600195,432601,315406,0.604071944
86,43.55286921,1514779885,2803297795,13398389,532489,110413,89324,35858627,22768427,273091,358661,0.540356393
87,44.05345601,1513211016,2588568068,15115320,325037,92478,100983,31750558,25076431,247388,416030,0.584574551
88,44.55406161,1508636633,2621387107,13784104,523912,118896,72871,39819246,20253355,403411,490431,0.575510816
89,45.05469396,1481551175,2454364367,11990774,825985,99856,23143,49108722,8281360,1124476,521649,0.603639457
90,45.55533852,1490829998,2713436606,11574191,991952,102684,38670,42836809,13611113,770918,435562,0.549425033
91,46.05592999,1509662055,2723828645,13135778,741862,106454,52330,39782690,13580042,345354,482450,0.554242668
92,46.55653679,1514541317,2533379952,15454379,483082,99619,88741,37075325,22012084,369963,337661,0.597834255
93,47.05715026,1453114874,2317731680,13508292,831589,103120,141251,29895594,25517130,735312,396468,0.626955608
94,47.55776613,1520849598,2587188975,15177168,447832,97829,78558,37703687,19776419,250805,402629,0.58783862
95,48.05838187,1510908351,2603744050,15282950,273915,97156,103041,32358776,27638728,285689,376813,0.580282978
96,48.55899453,1512026667,2702892482,14574883,370618,110241,94845,35508971,23629549,228068,443867,0.559410586
97,49.05958099,1512347142,2511371288,15703823,389118,91553,98480,32035048,27440463,218604,364040,0.602199742
98,49.55990135,1517317093,2821028320,14150535,430928,102455,81738,35592583,24024985,233911,346095,0.537859575
99,50.0605056,1514283218,2826317630,13878103,430559,96917,88627,31509857,21507993,244387,365031,0.535779561
100,50.56111396,1519896134,2874024281,13443789,466188,105433,70279,38181383,21756723,229601,366917,0.528839003
101,51.06174077,1514850118,2648332966,14413971,591281,92887,79211,38464067,22114934,303712,348690,0.572001383
102,51.56236398,1516491220,2648482712,14746064,428102,99284,84631,37639688,20857897,233670,407728,0.57258868
103,52.06295561,1515645137,2570005246,14605635,486139,110955,79650,40407290,17947998,302192,479434,0.589743986
104,52.56357543,1509908452,2603361704,14928657,399739,96036,84919,35409336,23329286,316404,450640,0.579984122
105,53.06419399,1505921701,2511978321,14584639,486044,119875,120846,33593206,36118115,438081,479686,0.599496297
106,53.56481702,1483453371,3099489773,8556256,673772,105999,53247,49303206,14968172,1087525,650226,0.47861212
107,54.06544955,1399597817,2597763394,4404869,973650,172828,29431,55779040,5229686,2669610,2271940,0.538770321
108,54.56609783,1387334824,2268409312,3851722,1299778,507855,48880,61121697,8697124,3000361,1696382,0.611589283
109,55.06676312,1371068346,2159970269,4564189,1282206,81284,5138,49460039,7045556,3056791,981441,0.634762601
110,55.56742431,1349356947,2434753935,3925360,1074401,105240,4792,53692829,16986661,3554818,543218,0.554206701
111,56.06804124,1316343917,2172076129,3470319,1430285,142202,8477,42114179,12365792,4895923,1092265,0.606030286
112,56.56868459,1390126428,2380440385,7831248,937337,97522,41394,45245987,7250718,2404161,990121,0.583978678
113,57.06933839,1389693599,2650930968,4770663,927967,133746,18595,57490539,17682093,2687739,327153,0.524228513
114,57.56999477,1357157929,2146239846,4793918,1096624,191549,49422,50810313,11353319,3399965,1554787,0.632342155
115,58.07063273,1360792815,2406260063,4265195,1025638,127831,6453,46065580,9986110,3372785,658631,0.565521922
116,58.57128167,1321233466,2188299447,4013856,1394597,153227,5521,40731492,8336882,4669314,859652,0.603771786
117,59.07195447,1483465220,2444132779,13215262,683429,90634,73474,39164255,18481069,675313,577909,0.606949521
118,59.57257346,1507294691,2570280384,14971907,460835,76623,88396,35880947,23664353,330279,277304,0.58643201
119,60.07275978,1513435262,2542688409,15648518,476104,79115,87828,35747264,20103900,270605,273125,0.595210666
120,60.57334498,1504642788,2499505451,15144102,511048,93007,88663,40240273,20573597,391337,790357,0.601976198
121,61.07399161,1516312161,2566548755,14425902,541276,110993,95454,40923862,16966662,185155,716688,0.590798113
122,61.57461672,1509669454,2759533582,12533938,851414,112525,69929,45233922,19253586,342556,710778,0.547074137
123,62.07524153,1504444350,2567618668,13852652,685197,104824,66274,39522851,17979755,478537,933154,0.585929822
124,62.57585907,1485299434,2329967619,11310662,884755,122722,38007,46910313,11271977,852483,1230083,0.637476428
125,63.0764865,1498339406,2710001603,12909669,659320,112230,78557,35882784,21241961,420534,418010,0.552892443
126,63.57687255,1509610357,2719500113,14272063,357815,94610,107470,32922607,24650033,300001,408459,0.555105826
127,64.07749978,1504270509,3439471270,6863503,625100,103827,69309,35303272,13521903,632928,468513,0.43735516
128,64.57815222,1448947627,3041757113,5415709,1277875,125135,41331,43413652,11230635,1644843,489220,0.476352178
129,65.0787528,1508036727,2916797279,11430897,498985,93287,110368,41465003,23424279,341499,621054,0.517018011
130,65.5793636,1504640352,2717717367,13356464,647715,99405,65444,39809488,19295203,364598,467985,0.553641218
131,66.08058805,1508639588,2515017786,15777698,357546,93068,119325,31658385,26900458,259652,387432,0.599852453
132,66.58089763,1509302219,2538741396,15431454,353662,101102,114758,30855257,26640933,277138,363695,0.594508059
133,67.08150068,1511273288,2539229243,13814320,591223,102048,64866,44829927,14142077,294562,554096,0.595170086
134,67.58210942,1508719668,2550867516,15077723,481886,93073,100521,35326811,21338775,345873,350466,0.591453558
135,68.08270236,1485906643,2609573855,11569145,922451,111106,37508,41961188,16153269,687072,604724,0.569405859
136,68.58333625,1505986271,2458447099,16130444,313360,87956,113142,29464691,28718031,351671,339742,0.612576236
137,69.08387824,1511745631,2508406787,15661803,368281,89104,96366,34942830,25516998,340035,376676,0.60267164
138,69.58447764,1509359078,2432936243,13670840,603873,90430,72679,47338677,13574919,373049,510239,0.620385792
139,70.08509722,1512396771,2548835390,15104031,536540,99594,79339,38243275,22906136,265012,479199,0.59336777
140,70.58569243,1513930698,2522321494,14680554,617947,92380,64927,44803788,14005884,291374,585527,0.600213217
141,71.086316,1519596277,2620362058,14784631,515996,101929,79894,39524030,18713974,234677,430549,0.57991844
142,71.58694704,1514800041,2565011040,14608754,584835,95383,68534,39470215,15144552,282079,500386,0.590562776
143,72.08758361,1519293947,2630734549,14084954,595940,99965,87859,38132348,17850264,267309,421538,0.577517009
144,72.5882141,1510150432,2501610976,14715122,640509,111134,85060,38625008,16486711,387861,551144,0.603671173
145,73.08879681,1513710816,2608583149,15280702,454854,94030,95843,36009012,21145955,269123,332922,0.580280838
146,73.58940676,1510808042,2560501251,14672213,593916,138661,75193,42189123,17071471,529009,408506,0.59004386
147,74.09003859,1497539380,2572302576,13037901,620343,93015,69416,44444161,12927793,491812,569673,0.582178549
148,74.59066802,1502554214,2594756843,13740604,667989,100596,61050,41830428,17178676,431455,356550,0.579073225
149,75.09129182,1505466697,2534536874,13224032,726020,94607,66381,47238083,15102201,390736,486486,0.59398098
150,75.59190138,1499226621,2621594545,12531122,707736,101848,61966,43304919,15163662,448055,552114,0.571875855
151,76.09216502,1502749325,2505342236,14452961,580063,107861,110849,32939955,27101529,339843,334430,0.599817982
152,76.59278426,1511508622,2775654489,13624358,518197,104233,94055,36310823,27510641,255279,431369,0.544559356
153,77.09340847,1503186146,3015035849,11887946,332223,121225,121239,31811757,21996597,345776,526758,0.498563275
154,77.59405248,1463020982,3162083146,6144530,927997,120879,22101,40530311,14640032,1248205,441723,0.462676316
155,78.09470688,1506943540,2665802109,14352943,567932,82985,65930,38668978,14960392,469380,328725,0.565287099
156,78.59532612,1503626745,2449913335,13728118,650975,100446,63552,43530133,17439462,488456,720025,0.613746912
157,79.09589576,1515040787,2609206207,13297979,735503,102424,77674,44081322,12247892,257174,535027,0.580651994
158,79.59651125,1507399112,2583917136,14698147,416368,110952,116489,35085235,22132402,319387,331719,0.583377497
159,80.09712671,1484506747,2228729959,12226838,608800,104340,51424,46426975,5904051,959487,285956,0.666077441
160,80.59775758,1444500568,2090775288,11118892,977385,144348,49328,39928376,16884998,1506560,714203,0.69089231
161,81.09836079,1490541731,2432373412,13405578,619709,77267,81417,32770084,20832597,379117,364756,0.612793136
162,81.59898196,1496413631,2565831785,13102988,535005,98221,88487,40338197,16190348,377666,449283,0.583208003
163,82.09961228,1497041428,2719972527,13082836,541148,103819,80603,32749970,18962397,513898,436318,0.550388437
164,82.59987633,1495339535,2538075747,13666688,570181,98288,68256,41030939,20150126,527526,492363,0.58916269
165,83.10048372,1499941408,2643475420,13141439,587434,102358,65773,40980978,16389006,427451,394305,0.567412656
166,83.60110825,1497319545,2537954485,14778292,419535,96113,95229,31743138,23706502,399348,412086,0.589971
167,84.10171629,1512368473,2787059718,12410700,668379,115822,72117,41711639,14947659,226282,407493,0.542639421
168,84.60234716,1499541094,2473370587,14999109,450227,94030,93338,33629679,24788093,349999,352880,0.606274329
169,85.10296345,1493603418,2307221178,12872497,512055,93920,94131,35774871,22340380,274143,363030,0.64736031
170,85.60355829,1506800316,2573694370,13302814,661602,99299,63443,43595876,14919591,307651,333452,0.585462024
171,86.10388784,1508537441,2610762990,14012147,617014,97897,77612,37373489,18703150,324560,420423,0.577814779
172,86.60452549,1499830236,2569806905,13655322,663550,112028,73605,40795169,17257536,368619,436986,0.583635383
173,87.10515728,1498252007,2566104539,13369183,679891,89416,63218,41455989,17655403,646462,446806,0.58386242
174,87.60578105,1479918304,2509915693,11137560,571126,134188,95860,38545866,9174228,821336,791204,0.589628691
175,88.10641511,1458223889,2083030163,9540854,1030018,123961,12651,53549407,8060490,1279015,272075,0.700049339
176,88.60706284,1460407895,2482704010,10284294,1059312,129217,31756,48553426,10831517,1374862,733948,0.588232785
177,89.10769212,1504601502,2670315892,13456411,707459,84127,69535,38649043,21864008,364547,326398,0.563454499
178,89.60830846,1513711100,3009754821,11199577,438924,99104,94527,45661401,22309391,225733,405182,0.50293502
179,90.10893409,1517522940,2738044660,14416750,293711,101230,113403,34952436,27721027,242888,357865,0.554236007
180,90.60954939,1504959827,2534136522,14544906,339245,100953,117446,32465756,26266761,354914,335017,0.593874803
181,91.11017255,1495136262,3042213011,9948657,738785,93162,43007,51738932,11388076,671939,518904,0.491463371
0,0.500552635,1520491882,3091507726,5079686,151429,288759,1677884,24281764,90274985,158947,1744079,0.491828589
1,1.001196066,1499110622,2752857404,7373305,214151,228532,1788383,17476464,89006008,256231,1531814,0.544565301
2,1.501823487,1491849057,2866617588,9476047,300763,354621,469254,26432753,44626697,734859,1939645,0.520421372
3,2.002415644,1495543153,3126805547,8874821,235933,383217,323716,28461012,33801656,362911,2093485,0.478297461
4,2.503049696,1488183459,2566137188,11212986,419523,321029,189624,33807531,34555495,733386,1472950,0.579931372
5,3.003676025,1494400551,2130411334,16077885,257199,245250,153306,26482598,37484301,417281,618499,0.70146104
6,3.504314562,1493385627,2198628914,14987498,282632,255170,145203,27962412,34008444,485247,683034,0.679234962
7,4.004931762,1490468209,2560532866,13463756,365855,270503,121083,45863023,20588485,465779,689245,0.582092981
8,4.505572129,1446983408,2474901112,9434593,666876,244007,98763,48837122,12203393,1512883,885608,0.584663121
9,5.006209455,1496238735,2355325932,15903419,333701,275218,152850,38599808,19858840,404254,643759,0.635257615
10,5.506845976,1496183660,2373577500,14878048,372414,287238,143238,41158905,20039358,439742,639588,0.630349614
11,6.007487808,1357765618,1751753943,7359806,1619713,208334,39870,49693362,7693688,3252922,657731,0.775089232
12,6.508125769,1362059311,1497286739,5711709,1965508,351414,69340,42736546,12563809,3341460,1978791,0.909685016
13,7.008702622,1503196100,2586536000,13398054,269380,114943,223384,26150024,38954163,292157,475556,0.581161871
14,7.509284521,1502279168,2198722400,16701195,230089,114977,253889,22765703,41828877,328058,419828,0.68325095
15,8.009907209,1493200826,2156522053,15681943,225992,107186,207633,23260143,39603413,486801,598511,0.692411573
16,8.510503101,1456705833,2187159698,12851659,294078,114964,120281,30173365,20709297,953998,520504,0.666026278
17,9.011135244,1500053095,2623864721,12004578,432267,115705,95582,42691788,19562363,346670,395935,0.571696049
18,9.511742872,1514565341,2800083317,13602770,216227,121565,132547,37267288,26321855,250617,464652,0.540900098
19,10.012369,1512298852,2815138772,13598519,230029,110963,119725,40061644,22438840,253895,508394,0.537202239
20,10.512986,1513929869,2547611336,14038979,419745,104488,103977,46159756,16227942,253226,449633,0.594254645
21,11.01361661,1515965820,2759133720,13136542,384313,104524,115316,43042159,19380829,215851,305400,0.549435429
22,11.51424009,1508890145,2525372401,15448795,319711,103567,157100,31811036,25760877,234047,323310,0.597492134
23,12.0148642,1498912816,2396566883,16170352,281838,108512,189077,26002657,35806777,360951,392702,0.625441679
24,12.5154677,1506707041,2492506532,16221401,233521,101803,167832,27573388,32372550,268208,342633,0.604494721
25,13.01585373,1516817758,2537580118,15767580,273292,97020,116839,34814172,24742634,237902,411230,0.59774182
26,13.51648737,1520530442,2660931897,14018852,504045,109078,77876,40960896,20931859,235105,370279,0.571427793
27,14.01711036,1510830979,2330188326,17076460,256480,101419,165458,27268069,33092786,294454,323074,0.648372907
28,14.51772699,1512086789,2401814862,16903289,251023,98715,145560,30006931,30936799,226738,315626,0.629560093
29,15.01833891,1515264555,2496839996,15980267,271528,98612,128854,32278664,25134002,200115,393744,0.60687291
30,15.51896912,1519732641,2619069178,15040906,379276,92984,103620,33334367,25998417,194199,321791,0.580256777
31,16.0195866,1508815416,2476318190,15430853,225217,100886,195500,26127504,37006623,251575,335492,0.609297877
32,16.51985143,1513224271,2347440992,16992954,214239,93069,185149,25274621,33616390,400796,311320,0.644627182
33,17.02046661,1514255838,2354081017,16887452,207650,93304,215693,26081953,34466294,193463,357605,0.643247122
34,17.52107363,1514234798,2401556567,16379564,213872,110529,249864,24293760,39864055,188076,402424,0.630522228
35,18.02168172,1518948534,2690662195,14417663,257258,109379,167166,29615619,32011249,160370,358008,0.564525914
36,18.52230287,1517062985,2446030316,16887615,200632,88267,176625,26476608,33148823,182555,343011,0.620214302
37,19.02291786,1517199020,2422123585,17126698,200430,93800,154528,28184755,34481471,259151,278693,0.626392076
38,19.52352531,1520648446,2664290643,14673329,254584,99665,131098,38744836,26896630,214349,491603,0.570751712
39,20.02413902,1515471008,2414127531,16740474,240982,93724,183602,25221661,35076326,233699,344740,0.627751015
40,20.52475537,1514166993,2489729006,16200495,260333,100508,208681,26810949,33501820,202746,458487,0.608165382
41,21.02537237,1511093063,2308226633,17225341,205198,100809,219640,23262161,41177600,206715,306549,0.654655414
42,21.52598588,1504970221,2345588268,17234344,206114,98431,175332,25603513,35758475,243861,324126,0.641617389
43,22.0266001,1520025362,2507062386,16748214,184332,94434,134243,28059372,29619066,182942,376043,0.606297382
44,22.52721804,1517047520,2465188238,16961758,190267,94459,156001,27655697,32772822,190141,339221,0.615388106
45,23.02783172,1517648812,2533634882,16148810,214300,98699,160521,29805284,32366092,222038,320681,0.599000599
46,23.52844703,1518918930,2481299953,15478012,330423,104475,109585,38159481,22693424,183380,382389,0.612146439
47,24.02907136,1516282891,2632742254,15191628,262379,93542,132898,31177331,29773363,192626,369884,0.575932904
48,24.52968702,1513003367,2368926859,16926113,286249,96283,195770,26163419,33977015,282341,358370,0.638687244
49,25.03031222,1508984359,2383426003,15354029,328080,115474,228844,28276477,32963046,232763,363432,0.633115673
50,25.53092475,1516573130,2609489194,15604736,237446,102478,143580,32168591,28646965,281898,343317,0.581176245
51,26.03154087,1520321400,3952133609,6114186,525230,70050,62292,23440675,13747400,287743,454779,0.384683705
52,26.53185276,1509858186,2611972497,15107119,266214,92741,132844,31458675,29497731,264748,342708,0.578052865
53,27.03244703,1517269560,2470598188,16728376,223923,95421,150300,28518271,31179392,244567,345726,0.614130443
54,27.53301741,1518876037,2527927412,16418709,270229,95646,137154,30852907,27015894,236084,331075,0.600838469
55,28.03365205,1515581979,2415325619,17221835,234053,95854,182350,24174367,34777567,242444,326237,0.627485573
56,28.53426432,1510259215,2413657787,16730296,247741,105063,185112,25039648,32391807,274614,308720,0.625713895
57,29.0348582,1505800325,2650417259,14839894,241998,115368,190326,24741392,33060310,258265,318582,0.568137081
58,29.53546537,1496690279,2596118944,14572646,280375,119049,208184,23038506,30697835,351097,328818,0.576510673
59,30.03610329,1508898215,2546409463,15692080,268601,112967,166401,26728111,28535364,280531,305833,0.592559145
60,30.53671179,1507772867,2512494552,16046109,237276,93678,115236,30841996,24524616,261133,376116,0.600109905
61,31.0373292,1490076715,2348654350,15593131,227424,91750,136094,26413687,30066396,479186,431933,0.634438488
62,31.53795682,1494820188,2435425829,14758369,323092,118048,217949,23766822,32651536,417683,387641,0.613781857
63,32.0385655,1501111530,2446555680,15853359,261826,102891,161045,29785018,33552974,419524,350459,0.613561155
64,32.53916624,1458653021,2406979122,11800639,517296,135269,121306,36758053,24265539,1057683,715898,0.606009835
65,33.03979953,1490608992,3874292391,4075154,369165,83500,20828,26427772,4104575,990196,524932,0.384743546
66,33.54044798,1440724533,2647480534,7210384,652607,73064,6916,51546893,7447949,1625220,192970,0.544187016
67,34.04067474,1397316547,2385049326,5440409,1198216,120536,11901,44009116,16960062,2060037,250430,0.585864842
