,time,cycles,instructions,branch-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,cpi,,,,,,,,
458,229.7801228,1476926983,1273027762,22204569,188126,6416,1409,85055346,74432,5466702,7814,1.160168715,,,,,,,,
459,230.280751,1472214965,1308301223,20227982,208853,7930,1387,99240422,79986,6676289,8335,1.125287464,,,,,,,,
460,230.7813971,1460026728,1320167678,18181747,219331,9068,1431,113756892,83948,8001094,9112,1.105940368,,,,,,,,
461,231.2820225,1395939881,1437060997,7924203,309179,15697,1480,185442297,74847,14272668,13970,0.971385268,,,,,,,,
462,231.7826209,1342132313,1323914383,5146789,374600,3043,1052,232763965,71805,16961529,1775,1.013760656,,,,,,,,
463,232.2832199,1372471669,1279851877,10591173,597916,221501,1305,122966470,86704,8006390,800059,1.072367587,,,,,,,,
464,232.7838442,1353068426,1559364421,11804742,1015600,249004,2083,64997370,72658,9468639,127016,0.867705078,,,,,,,,
465,233.2844469,1428817763,1823481514,14068400,587806,170480,2127,83264232,74101,4840417,263906,0.783565806,,,,,,,,
466,233.7850662,1390114925,1437045946,12563913,839104,231771,2100,90080492,73526,7325984,408351,0.967342018,,,,,,,,
467,234.2856739,1458853618,1366391111,11559077,467187,195386,2073,135729981,69471,9525815,784003,1.067669137,,,,,,,,
468,234.7862844,1413482133,1049861596,13794663,4556619,39030,1592,89121363,62888,13363272,225052,1.346350927,,,,,,,,
469,235.2869377,1375841005,1000471279,16338505,7063342,2109,1675,48028380,58628,12774678,1640,1.375192905,,,,,,,,
470,235.7876093,1418395568,925602903,13943708,4942194,2571231,1641,50216649,61426,8237776,5009203,1.532401814,,,,,,,,
471,236.2883125,1507869726,1435987013,20377173,178774,2444227,1292,62278344,70128,1359733,5007764,1.050058052,,,,,,,,
472,236.7889169,1525055708,1307202162,27647330,84655,2949,1163,49318343,71635,1458600,3138,1.166656354,,,,,,,,
473,237.2895333,1531186612,1263561823,27866037,99378,3107,1090,49850679,73175,1625611,3534,1.211801895,,,,,,,,
474,237.7901476,1518992571,1248231114,27283167,108779,3487,1087,52174471,79955,1868694,3651,1.216916126,,,,,,,,
475,238.2907976,1520959373,1258114264,27240363,116741,3410,1310,52468778,76625,1896114,3872,1.208919902,,,,,,,,
476,238.7914312,1525184156,1275017351,27864025,100380,3193,1119,52130119,74436,1824914,3371,1.196206589,,,,,,,,
477,239.2920479,1529809482,1282845869,27904210,94708,3106,1241,49914291,75218,1542682,3498,1.192512303,,,,,,,,
478,239.7926413,1518194577,1271612050,26788298,123761,3798,1212,55573767,77183,2307336,4195,1.19391333,,,,,,,,
479,240.2932964,1499401788,1279654008,25476346,145258,4719,1311,65220501,66658,3712565,5469,1.171724371,,,,,,,,
480,240.7938837,1493131191,1311793760,24287771,164396,5347,1239,72663149,60764,3988553,5732,1.138236235,,,,,,,,
481,241.294499,1482783152,1330516671,22999221,178870,6247,1401,82876029,67122,5312179,7174,1.114441618,,,,,,,,
482,241.7951249,1464007483,1354141574,18308833,223760,9136,1315,114279055,66904,7702872,8385,1.081133252,,,,,,,,
483,242.2957802,1393067283,1449203189,7989977,296842,14526,1389,180668504,67447,15106379,14106,0.961264296,,,,,,,,
484,242.7964039,1326691244,1231147745,7070450,367879,125537,1281,178892042,76570,12829752,418090,1.077605226,,,,,,,,
485,243.2970271,1383352660,1488740682,11196696,818448,232969,1802,86193953,68217,7118434,240665,0.929209954,,,,,,,,
486,243.7976987,1396611632,1722334288,12903807,700478,184700,2290,73420203,75820,8263360,214390,0.810883022,,,,,,,,
487,244.2983293,1425386593,1787996165,13580927,601536,182814,2242,83915641,64426,5993234,369132,0.797197791,,,,,,,,
488,244.7989631,1426124677,1528002926,11979182,660400,206809,2154,105321903,72579,6213735,725170,0.933325881,,,,,,,,
489,245.2996123,1458640925,1305061459,10978336,517032,166217,1764,143063831,54335,17909594,813247,1.117679872,,,,,,,,
490,245.7997934,1370567168,967224467,16781559,6517729,2175,1665,45546855,63626,11120083,1517,1.41701044,,,,,,,,
491,246.3004314,1354383551,1029118255,16214547,6951115,2116,1900,48090595,73248,13561064,1960,1.316062119,,,,,,,,
492,246.8010461,1454677584,1176166583,12413999,1883220,4963587,1578,58691049,86073,4515118,9298692,1.23679554,,,,,,,,
493,247.301671,1532265218,1542451266,26200095,73372,2738,1255,52482007,88950,1153923,3021,0.993396195,,,,,,,,
494,247.8022901,1530447634,1356458261,27243754,80685,2910,1143,50782750,74315,1390890,2782,1.128267399,,,,,,,,
495,248.3028745,1527368957,1313426469,27409757,96761,3226,1215,51988767,65959,1713883,3433,1.16288882,,,,,,,,
496,248.803471,1518645599,1268488546,27236937,107786,3191,1314,51218025,94716,1776129,3547,1.19720876,,,,,,,,
497,249.303765,1514146663,1292841136,26951120,120680,3553,1508,54369823,86619,2153613,3973,1.171177665,,,,,,,,
498,249.8043659,1519400689,1288845990,27277829,118024,3490,1484,53853637,93915,2038001,3637,1.1788846,,,,,,,,
499,250.3047357,1509234493,1297605287,26332335,129511,3780,1272,57355563,93126,2624888,4533,1.163092127,,,,,,,,
500,250.8053378,1512014228,1295761080,26668971,126663,3764,1242,56142772,96958,2202820,4129,1.166892764,,,,,,,,
501,251.305972,1500669149,1300753274,25900877,148437,4339,1548,60482044,97762,2827849,4796,1.153692387,,,,,,,,
502,251.8066056,1486704782,1274077300,24476631,171396,5257,1591,70308945,96643,3652360,5517,1.166887427,,,,,,,,
503,252.3071956,1480701022,1314135926,22320727,199018,6657,1603,82387984,86041,5461179,7809,1.126748758,,,,,,,,
504,252.8077982,1471339854,1305529487,20622878,216627,7543,1639,93850020,97967,6194844,7998,1.127006221,,,,,,,,
505,253.3084025,1459179723,1366124160,17849666,249059,9491,1529,113259751,89083,8041126,9612,1.068116476,,,,,,,,
506,253.8089943,1382152919,1392375661,7730840,318149,12990,1481,190944098,72295,14826179,10999,0.992658058,,,,,,,,
507,254.3096292,1372752323,1240502233,9368120,443447,190861,1447,144845359,86997,8724758,586473,1.106610118,,,,,,,,
508,254.8103315,1384458933,1738523817,12328549,854553,226833,2238,69098384,66377,8023133,128845,0.796341655,,,,,,,,
509,255.3109543,1462642670,1971458508,14251482,424065,152866,2090,96344449,80877,6570941,344610,0.741908929,,,,,,,,
510,255.8115886,1466379921,1659764602,13140053,511881,189777,2128,115726256,67363,4115843,629045,0.883486682,,,,,,,,
511,256.3117955,1438972589,1167904133,10846193,1246974,135717,1953,130045598,76615,12652020,610674,1.232098208,,,,,,,,
512,256.8124461,1366870928,998271247,17021993,5524730,1925,1805,47835679,64494,11402419,1517,1.369238002,,,,,,,,
513,257.3131115,1388970571,1091137900,16947826,6338181,2013,1986,47789122,74861,12159637,1832,1.272956031,,,,,,,,
514,257.8137204,1478436859,1371507193,13312032,1004400,4396898,1590,63943198,67740,2192069,9890590,1.077965079,,,,,,,,
515,258.3143364,1518558610,1391756298,27006378,65566,2591,1184,48005230,83957,1064972,2548,1.091109566,,,,,,,,
516,258.8149558,1533030532,1304585868,28048578,67046,2601,1267,46707945,75245,1122189,2675,1.175108952,,,,,,,,
517,259.3155789,1527300782,1295624896,27347432,95846,3193,1151,51906983,78477,1765932,3223,1.178814012,,,,,,,,
518,259.8157766,1527142341,1287684959,27413670,96369,3277,1244,51701899,83460,1710773,3332,1.185959602,,,,,,,,
519,260.3163729,1525336955,1297355349,27171119,110546,3481,1260,53289963,84761,1892949,3564,1.175727958,,,,,,,,
520,260.8169769,1518421940,1304433194,26856239,117669,3680,1286,55569754,79763,2140884,3771,1.164047302,,,,,,,,
521,261.3175885,1517025389,1305625755,26633867,115300,3752,1313,55963723,83633,2217623,4017,1.161914418,,,,,,,,
522,261.8182105,1512587485,1343357341,26064553,125360,4084,1348,60302268,78590,2451447,4025,1.125975523,,,,,,,,
523,262.3188382,1504898371,1309628759,25166172,151024,4796,1411,67393674,77602,3326603,5146,1.149103027,,,,,,,,
524,262.8194643,1474011552,1326084108,21809143,191282,6721,1409,90623654,81088,6437916,8348,1.111552083,,,,,,,,
525,263.3197965,1442667183,1383720625,15342288,261377,10728,1544,129577275,78923,9477366,11553,1.042600043,,,,,,,,
526,263.8204059,1315057684,1276539099,5050907,368004,46752,1188,196163820,81663,17552770,69152,1.03017423,,,,,,,,
527,264.3210687,1430657466,1389445567,11625652,575712,216820,1542,129031734,68307,4942782,600194,1.029660679,,,,,,,,
528,264.8217041,1404560779,1960263739,13170147,732944,201007,2140,72981696,71165,8430064,214504,0.716516227,,,,,,,,
529,265.3223352,1455445522,2046802690,14785787,450111,162863,2093,87013014,80633,7500222,386845,0.711082475,,,,,,,,
530,265.8229964,1445040744,1652899310,12721894,647774,238014,2177,109135631,74174,4246102,818834,0.874246081,,,,,,,,
531,266.3235977,1445936123,1301438829,12464266,1111299,145301,2005,136420033,77957,19494746,791656,1.111028879,,,,,,,,
532,266.8242238,1377233135,1081198345,17149330,4226472,1727,1768,49770863,74304,10942609,1625,1.273802482,,,,,,,,
533,267.3248665,1389928388,1121708995,16671325,4974555,1754,1833,48962294,65068,11325302,1658,1.239116735,,,,,,,,
534,267.8254967,1503830710,1248988803,15682835,262872,4011659,1315,61829558,77611,1239482,10108491,1.204038584,,,,,,,,
535,268.326122,1531366487,1352350894,27540084,90307,3021,1048,50733805,79455,1530132,2929,1.132373627,,,,,,,,
536,268.8266458,1518312445,1277740320,27094633,104035,3473,1278,53391172,75410,2153422,3646,1.188279356,,,,,,,,
537,269.3269681,1525670121,1272758351,27606610,105814,3426,1201,52259177,81087,1844602,3456,1.198711538,,,,,,,,
538,269.827593,1510789155,1264325542,26684653,131159,4090,1312,58395081,77315,2605027,4371,1.19493683,,,,,,,,
539,270.3277947,1498721109,1279296146,26000785,148382,4288,1396,59819041,100773,3175007,5338,1.171520069,,,,,,,,
540,270.8284032,1508838709,1303488043,26624111,134964,3950,1195,57442644,81181,2440806,4151,1.157539355,,,,,,,,
541,271.3290224,1499896509,1346910359,25053737,166722,5084,1409,71483785,79646,3653395,5510,1.113583023,,,,,,,,
542,271.829651,1458248067,1361676779,18902106,235970,8696,1436,104341942,78497,7057063,9126,1.07092086,,,,,,,,
543,272.3302919,1392175255,1424472345,8737508,319885,11114,1470,177398770,83297,14111396,10622,0.97732698,,,,,,,,
544,272.8308049,1354601558,1212270118,7495017,269722,130891,1067,177667414,74349,11644999,558059,1.117409015,,,,,,,,
545,273.331447,1380411247,1625377735,11624211,851920,243551,2141,76193219,69901,7678306,251199,0.849286426,,,,,,,,
546,273.8320825,1435094729,1856546420,13447137,402725,148188,2087,97312545,84034,9070936,325379,0.772991568,,,,,,,,
547,274.3326919,1486048894,1841909280,13933814,369969,174662,2094,121956656,73102,5123927,664946,0.806798093,,,,,,,,
548,274.8333856,1432506738,1406165719,10765347,564802,179079,2078,128122554,68328,14482426,615113,1.018732514,,,,,,,,
549,275.3340063,1370909617,1048424772,16966006,4950709,1891,1823,47906189,82884,11962803,1766,1.307589875,,,,,,,,
550,275.8346324,1366191433,1058180060,17224877,4791310,1843,1792,48354840,71813,9445879,1424,1.291076523,,,,,,,,
551,276.3352807,1467414407,1352448986,13409511,1220054,4208293,1592,63063081,82188,3228590,7773943,1.085005366,,,,,,,,
552,276.8357631,1530569018,1354679088,27422166,88491,3085,1384,50664420,80821,1587425,3059,1.129838817,,,,,,,,
553,277.3363575,1522567679,1321156731,27101095,107268,3543,1422,53755947,78886,2098263,3695,1.152450457,,,,,,,,
554,277.8369861,1506536771,1313777272,26067768,123537,4038,1409,59528398,79031,2731759,4457,1.146721597,,,,,,,,
555,278.337623,1510779582,1338405965,26028165,126833,4180,1243,59752144,75871,2562033,4388,1.128790234,,,,,,,,
556,278.8378712,1509647111,1339982265,26324615,121675,4123,1446,59357314,73270,2470200,4236,1.126617233,,,,,,,,
557,279.3384936,1518408620,1346273671,26514349,116169,3832,1427,58381248,70874,2447508,3937,1.127860295,,,,,,,,
558,279.8391163,1504608641,1348080160,24911512,144256,4936,1460,69194769,73578,3654215,5091,1.116112146,,,,,,,,
559,280.3397548,1461235491,1357023047,18568590,212523,8382,1628,101071030,102468,7444185,9722,1.076794896,,,,,,,,
560,280.84036,1368523004,1336860485,7662678,285971,35350,1432,178867763,79421,15926069,93664,1.023684236,,,,,,,,
561,281.3410212,1402165202,1333784584,10476251,444785,188696,1492,132872522,81059,6322987,640067,1.051268112,,,,,,,,
562,281.8416633,1410597433,1929399147,13078820,773090,199258,2120,75110408,77766,5465125,189554,0.731107109,,,,,,,,
563,282.3423094,1476710749,2074170867,14632665,410035,160502,1975,100026838,69887,5439925,467656,0.711952314,,,,,,,,
564,282.8429374,1468005971,1494093919,11985879,341301,186439,2019,153941620,72944,10988832,803710,0.982539285,,,,,,,,
565,283.3435814,1419314057,1224848866,14673717,2222709,56062,1854,80881432,72527,12832590,239333,1.158766682,,,,,,,,
566,283.8442191,1367498149,1084167609,16596801,4268260,1685,1703,49827695,65589,11649176,1402,1.261334629,,,,,,,,
567,284.3448541,1436572944,1170606534,12049495,2577110,4031923,1634,61117785,67608,6650437,8787511,1.227203934,,,,,,,,
568,284.8454814,1532119046,1505416514,26774905,72533,2664,1326,52541329,69075,1145979,2690,1.017737637,,,,,,,,
569,285.3460442,1518728905,1284992851,27127786,112621,3528,1462,55027233,84572,1974094,3665,1.181896774,,,,,,,,
570,285.8466918,1516441022,1282344977,27047837,107442,3773,1419,57609801,84422,2242645,3812,1.182553095,,,,,,,,
571,286.3473162,1516654482,1284073961,27011498,120934,3481,1212,53346190,88074,2057443,4330,1.181127044,,,,,,,,
572,286.8478963,1526332761,1305135871,27948036,101350,3224,1348,51600970,85000,1758132,3357,1.169481887,,,,,,,,
573,287.3484994,1521745649,1320087010,26947951,123962,3834,1247,56587937,75161,2364183,4045,1.152761627,,,,,,,,
574,287.8491602,1494639611,1327335339,24614024,159404,5200,1378,72089969,91011,3695236,5549,1.126045218,,,,,,,,
575,288.3497856,1483198914,1330096561,24377398,158426,4596,1588,65861071,137313,3323587,5681,1.115106194,,,,,,,,
576,288.850414,1487798696,1326380882,24115501,151475,4697,1593,68252486,149832,3374030,5591,1.121697935,,,,,,,,
577,289.3510902,1451179551,1402294048,18134844,218546,8555,1517,110576663,102093,7598928,9869,1.034861093,,,,,,,,
578,289.8517881,1318470278,1216889085,6373890,354114,106302,1455,178251127,92761,14365235,351407,1.083476131,,,,,,,,
579,290.3523955,1421759408,1455167603,10754021,725681,209163,1812,111916694,88166,7657686,362754,0.977041686,,,,,,,,
580,290.8530638,1465757455,1914873412,13208332,455591,146089,2004,102930579,83899,3150591,329657,0.765459192,,,,,,,,
581,291.3537305,1464801637,1608161647,11631021,333027,161882,1913,138184227,71280,6027028,805807,0.910854726,,,,,,,,
582,291.8543635,1421978895,1334152168,13093964,1751667,79882,1691,108757357,79343,13083511,528948,1.065829618,,,,,,,,
583,292.3549933,1380508571,1027752512,17104902,5020787,1860,1756,47254706,71671,10294595,1512,1.343230549,,,,,,,,
584,292.8556532,1410223356,988735177,13002523,2587131,2843819,1551,53631061,71403,7364833,7406788,1.426290263,,,,,,,,
585,293.3563898,1526759575,1873973489,20038335,141349,1223748,1466,67672816,81122,1187270,1720678,0.814717809,,,,,,,,
586,293.8570132,1532372180,1669486275,24764541,73035,2925,1390,56971024,93120,1270598,2719,0.917870487,,,,,,,,
587,294.3576356,1531109439,1617113118,24956353,83331,3027,1385,56260926,83222,1419125,3066,0.946816535,,,,,,,,
588,294.8582732,1530895057,1600611949,25130111,82133,3141,1424,56361753,90767,1499086,3255,0.956443601,,,,,,,,
589,295.3588994,1528158374,1584087266,24969894,89634,3259,1511,56761102,97712,1610274,3382,0.964693301,,,,,,,,
590,295.8595311,1526392478,1583041762,25292614,86969,3223,1432,55958725,91582,1558645,3133,0.964214915,,,,,,,,
591,296.3601531,1532436693,1566810723,25324875,92106,3141,1302,55578452,81223,1541244,3060,0.978061147,,,,,,,,
592,296.8607835,1529808596,1584543280,25321147,86918,3238,1323,56526071,72665,1576990,3083,0.965457123,,,,,,,,
593,297.3614068,1534264423,1574261087,25708929,83817,3168,1232,55969939,68840,1582396,2968,0.974593373,,,,,,,,
594,297.8620311,1524016349,1575050820,25006011,96523,3386,1286,57468749,82555,1729881,3508,0.967598207,,,,,,,,
595,298.3626242,1524254141,1591594474,24496639,101248,3504,1387,60390204,74068,2032526,3566,0.957690018,,,,,,,,
596,298.8632874,1523780101,1610228775,24763643,92834,3417,1227,59745505,74130,1835341,3485,0.9463128,,,,,,,,
597,299.3637849,1526905471,1608485239,24896204,91542,3495,1286,60028524,69758,1904128,3389,0.949281618,,,,,,,,
598,299.8644084,1517433038,1633036458,23909245,96602,3641,1385,61648332,71828,2049390,3500,0.929209529,,,,,,,,
599,300.3650182,1522378600,1615353630,24275520,96028,3540,1327,60334128,79826,2061027,3407,0.942442925,,,,,,,,
600,300.8656961,1521554994,1615808659,24356682,95915,3588,1442,61007829,92030,2114935,3739,0.941667805,,,,,,,,
601,301.3664139,1500444985,1345732192,25323794,142692,4357,1374,62800481,78025,2933507,4824,1.114965514,,,,,,,,
602,301.8671379,1484227352,1309850800,23610581,179125,5745,1425,73287977,99790,3954093,6221,1.133127034,,,,,,,,
603,302.3678,1466875363,1350233543,19798660,234309,8065,1446,100291440,87357,6795100,9089,1.086386404,,,,,,,,
604,302.8684114,1447936449,1379198202,16360600,275861,10527,1431,122282116,99124,8135518,10485,1.049839281,,,,,,,,
605,303.3690138,1392194375,1211338663,10281823,404588,6716,1156,183734747,79096,13833594,5822,1.149302352,,,,,,,,
606,303.8696754,1401971674,1138430021,7037694,264011,154424,1356,171382646,94225,7147128,667531,1.231495699,,,,,,,,
607,304.3703166,1418569952,2081230124,13283523,690232,181931,2029,71985730,81934,5655997,159920,0.681601681,,,,,,,,
608,304.870962,1490342639,2357815841,14938326,348018,146463,1874,93276839,99825,1953027,391377,0.632086108,,,,,,,,
609,305.3715962,1509351048,1735562042,11973778,120765,148127,1679,162310370,64726,9335029,828973,0.869661246,,,,,,,,
610,305.872273,1401740247,1399033415,16066802,2166746,14359,1598,69361079,77882,13908458,1647,1.001934787,,,,,,,,
611,306.372923,1445423803,1445559641,15699103,1896957,821882,1493,57502033,63666,6509183,3718740,0.999906031,,,,,,,,
612,306.8735965,1511010282,1654809096,19836954,164813,2578234,1245,66088101,85834,1511305,3243854,0.913102475,,,,,,,,
613,307.3741949,1528303323,1325930732,27410888,105947,3370,1528,52071866,83194,1883742,3862,1.15262682,,,,,,,,
614,307.8748207,1530026374,1320644840,28068111,97058,2972,1349,48887581,93271,1433944,2928,1.158544923,,,,,,,,
615,308.3754403,1522818053,1307373693,26970113,117904,3508,1393,52829405,78918,1993046,3952,1.16479172,,,,,,,,
616,308.8757763,1516343365,1322889626,27153388,121307,3558,1554,53426675,92483,2229316,3894,1.146235737,,,,,,,,
617,309.3763858,1499225581,1305808803,25221311,145117,4479,1461,60285843,77313,3214865,5657,1.14812029,,,,,,,,
618,309.8769865,1487204149,1361629696,23636747,169030,5223,1538,69790559,105515,3919605,6107,1.092223644,,,,,,,,
619,310.3776107,1470489625,1410490513,19394850,225231,8686,1516,102505563,75124,6680836,8585,1.042537764,,,,,,,,
620,310.8782336,1309862585,1239118496,6325552,437237,72531,1415,162887404,103374,16339568,136624,1.057092271,,,,,,,,
621,311.378869,1485534545,1638572621,12655498,367828,158928,1426,132383487,68476,3571772,499739,0.906602811,,,,,,,,
622,311.879468,1436455406,1844132333,13163841,620265,175064,2010,92741463,67369,7792126,243652,0.778932932,,,,,,,,
623,312.3801028,1497001574,1995370498,13281469,266308,148268,1932,124288112,64410,5833300,665181,0.7502374,,,,,,,,
624,312.8809026,1463974070,1324715248,11823693,1234723,83620,1603,129181877,76046,9855103,602255,1.10512359,,,,,,,,
625,313.3815313,1376662369,1170351567,16732286,4094937,1676,1829,50623523,63692,11244132,1508,1.176281049,,,,,,,,
626,313.8821585,1423625782,1086749104,13811709,1831081,3145241,1768,57014738,77233,6260958,7177443,1.309985697,,,,,,,,
627,314.3828132,1526703523,1571201198,24094654,119510,482287,1443,58706922,82023,1500405,1008456,0.9716792,,,,,,,,
628,314.8834144,1519888992,1369010622,26797899,99815,3300,1308,52239855,107787,1823942,3461,1.110209788,,,,,,,,
629,315.3837407,1531950372,1351055242,27344493,109240,3293,1233,51635801,75984,1695044,3464,1.133891735,,,,,,,,
630,315.8843444,1525691876,1355217459,27151056,112302,3383,1081,52894820,99181,1855092,3317,1.12579119,,,,,,,,
631,316.3850973,1523998162,1335366444,26921858,124189,3646,1354,54786613,70396,2046905,3845,1.141258393,,,,,,,,
632,316.8856955,1510305999,1356154256,26248746,133209,4030,1185,58793926,88939,2541449,4208,1.113668296,,,,,,,,
633,317.3863046,1489667349,1359627181,23868477,160338,5039,1387,68548010,82484,3823254,5988,1.09564399,,,,,,,,
634,317.8869215,1502469095,1374160661,25004504,137541,4613,1244,66376787,76177,3267085,4769,1.093372222,,,,,,,,
635,318.3875408,1486101538,1430766360,21444295,181100,6676,1478,86911507,67625,5961567,8137,1.038675202,,,,,,,,
636,318.8877919,1467729389,1345946135,20504974,192749,7496,1619,90450429,82455,6251601,8168,1.090481521,,,,,,,,
637,319.3883961,1420391549,1390923135,11385750,263865,12411,1542,144710202,83361,12201654,13183,1.021186228,,,,,,,,
638,319.888998,1310273385,1210287155,4042878,310347,34383,1147,194104570,93137,17491088,48840,1.082613642,,,,,,,,
639,320.3896352,1450917179,1370913918,9894366,443426,162689,1392,146280704,87633,3784095,480557,1.058357611,,,,,,,,
640,320.8902705,1434322237,1833426501,12990055,658113,163026,2071,86888777,92401,5703847,191141,0.782317827,,,,,,,,
641,321.3909031,1493393128,1939056709,13577416,355704,129935,1979,112909762,78832,5963788,346769,0.770164751,,,,,,,,
642,321.891529,1468442856,1382753598,10209809,1280011,63129,1558,146014404,70927,5720435,321952,1.061970013,,,,,,,,
643,322.3917763,1361740262,1003387366,16343792,4155031,1645,1649,49473704,65267,10309020,1481,1.357143122,,,,,,,,
644,322.8923866,1411405521,1243074617,17212369,3010611,576194,1746,51602577,80029,8566725,2072236,1.135414964,,,,,,,,
645,323.3930588,1501123321,1455214208,17788393,179515,3441038,1371,61478267,73142,1494562,6245733,1.03154801,,,,,,,,
646,323.8936753,1508986977,1429435262,26524844,74605,2765,1303,50289961,104882,1235044,2539,1.055652548,,,,,,,,
647,324.3943018,1533786750,1368327012,27329338,92467,3036,1152,50820569,75784,1436857,3000,1.120921195,,,,,,,,
648,324.8949288,1523635853,1341716234,27294439,100091,3203,1289,51024169,115809,1607932,3213,1.135587253,,,,,,,,
649,325.3955457,1532054274,1345637827,27383576,103640,3232,1350,51640504,80522,1558812,3168,1.138533893,,,,,,,,
650,325.8957757,1518730495,1343101793,27085426,111242,3440,1391,53690723,109649,2012226,3530,1.130763508,,,,,,,,
651,326.3963608,1520061878,1336649335,26529978,122464,3483,1226,55650263,89096,2221919,4048,1.137218146,,,,,,,,
652,326.8969563,1521283116,1346858883,26803803,115454,3535,1246,55343149,108693,1964018,3663,1.12950446,,,,,,,,
653,327.3975555,1523113477,1342420930,26789588,118390,3478,1245,54867617,84302,1986033,3527,1.134602004,,,,,,,,
654,327.8981684,1495003163,1341414395,25080033,144380,4451,1387,63632419,110660,2936336,4926,1.114497629,,,,,,,,
655,328.3984316,1491376208,1386707140,23434035,164060,5256,1183,72017091,87353,3849687,6131,1.075480298,,,,,,,,
656,328.8990345,1476574366,1420491280,21140035,192625,6733,1595,88709315,109477,5157633,7729,1.039481472,,,,,,,,
657,329.399669,1431175771,1367676851,13919544,295031,10344,1489,142783948,89201,10633729,10845,1.046428306,,,,,,,,
658,329.9003151,1394838800,1280854615,8183722,417976,186787,1204,148796715,100385,6506538,563972,1.088990728,,,,,,,,
659,330.4009393,1415762975,1809216445,12698297,752354,213122,2057,81334894,69989,8516315,183750,0.782528248,,,,,,,,
660,330.9015672,1502432064,2131395161,15741488,227745,136185,1583,113565580,75800,5894346,415931,0.704905449,,,,,,,,
661,331.4022246,1469211061,1566043689,13593997,441059,182192,1857,124546508,66599,8403346,729798,0.938167352,,,,,,,,
662,331.9028226,1432202534,1083870263,15167241,2658151,16071,1465,83529465,68300,7940772,181390,1.321378197,,,,,,,,
663,332.4034428,1370669873,1176115809,16265859,3911813,1529,1627,52051457,62021,12640996,1678,1.165420839,,,,,,,,
664,332.9037973,1434567558,1339354379,11945847,1719529,3844872,1351,63776911,75056,5032241,7532403,1.071088862,,,,,,,,
665,333.4044291,1505464277,1479902418,23153841,105578,4427,1071,71605604,75230,3331946,5711,1.017272665,,,,,,,,
666,333.9050541,1498594155,1454546948,23886811,147618,4595,1231,72931735,87488,3803173,6101,1.030282424,,,,,,,,
667,334.4056835,1493387354,1385372022,22441305,170931,5994,1204,81979708,75555,4399588,6820,1.077968466,,,,,,,,
668,334.9063192,1384301008,1351237738,8119795,236861,9667,1369,163950960,97298,13449145,10520,1.024468877,,,,,,,,
669,335.4069575,1402257637,1253293292,7001489,318424,148575,1189,163536615,88866,7400624,522487,1.118858328,,,,,,,,
670,335.9075925,1399717989,1853062568,12606417,828382,216694,2311,75121010,82288,8650165,162299,0.755353874,,,,,,,,
671,336.4082326,1530949877,1952930385,12794517,124263,131865,1430,139176277,58443,3209685,810315,0.78392445,,,,,,,,
672,336.908879,1474602286,1169314757,10048339,1361191,33344,1255,135636589,74874,7417111,214157,1.261082422,,,,,,,,
673,337.4095271,1408690879,1202240633,18121737,3427137,1538,1617,49655501,69866,9822473,1379,1.171721235,,,,,,,,
674,337.9101764,1440064128,1378160821,11467624,1685039,3459807,1810,62968111,82140,5701347,8349559,1.044917332,,,,,,,,
675,338.4107948,1534797098,1652559240,25087448,87354,3152,1202,59346633,77064,1620086,3340,0.928739534,,,,,,,,
676,338.9114309,1525624713,1407604814,27245986,98996,3252,1330,53283720,101264,1745239,3211,1.083844484,,,,,,,,
677,339.4120576,1523066599,1377577246,26985386,117383,3470,1387,53776673,99246,1886133,3549,1.105612483,,,,,,,,
678,339.9126543,1515383427,1364003522,26857106,121322,3606,1389,55190292,113642,2095166,4019,1.110982048,,,,,,,,
679,340.4132852,1512513350,1368658910,26263680,131144,3769,1278,57637070,83920,2294984,4103,1.105106129,,,,,,,,
680,340.9139101,1503688583,1427097790,24418692,162529,4854,1461,68648726,119618,3022646,4995,1.053668917,,,,,,,,
681,341.4144939,1488282744,1425244631,22984647,179909,5610,1372,78959731,82530,4514039,6236,1.044229679,,,,,,,,
682,341.9151216,1461605407,1497143490,19115326,231616,7809,1514,108399050,123001,7235136,8765,0.976262741,,,,,,,,
683,342.4157683,1316607537,1146418381,7152418,441201,46445,1361,168764866,67235,18476397,1551715,1.14845292,,,,,,,,
684,342.9164284,1467627407,1569001329,10831712,512883,210127,1598,141678966,81199,3209118,481436,0.935389524,,,,,,,,
685,343.4170319,1499019156,1776413973,10072904,278761,134261,1624,145707100,68467,3932838,507256,0.843845623,,,,,,,,
686,343.9176712,1505614343,1457858692,8537174,304039,89807,1196,158844082,70452,4080886,524242,1.032757394,,,,,,,,
687,344.4183029,1367505278,1248647057,16180017,3654466,1756,1786,51917393,70149,11827832,1697,1.095189606,,,,,,,,
688,344.9189768,1407117380,1185372181,14198221,1831491,1670553,1582,56299745,71672,8901795,4159508,1.187067996,,,,,,,,
689,345.4197069,1503421930,2334056513,15733614,137820,1253635,1318,92180322,81441,2065475,2296420,0.644124048,,,,,,,,
690,345.9203331,1506625694,2438775752,17443143,97059,4019,1337,93850647,104915,2312537,4176,0.617779512,,,,,,,,
691,346.4209593,1507511993,2392615530,17709815,107069,4214,1302,95605028,87111,2454165,4536,0.630068632,,,,,,,,
